State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total,Rural_Households
MEGHALAYA,4,RI BHOI,1553.53,1074.04,403.07,76.42,1386.02,361.32,17.81,1765.15,894.84,310.26,14.89,1220.00,16276,21196,37472,50,1946,305,3,0,13772,12283,26055,38,1946,290,0,0,546.61,499.03,91.30,663.00,549.11,82.82,29.92,20.40,68.18,73.50,53.21,72.39,16276,21196,37472,13772,0,4419,0,0,32.09,12283,0,0,0,0,0,0,26055,41925
MEGHALAYA,5,SOUTH GARO HILLS,1237.23,858.26,307.91,71.06,1181.94,282.12,0.00,1464.06,542.34,271.26,0.00,813.60,12891,5346,18237,30,1074,227,4,0,11872,3274,15146,22,480,132,0,0,530.16,375.46,70.82,392.03,280.02,71.43,22.72,12.36,54.40,60.00,28.00,46.67,12891,5346,18237,11872,0,11872,0,0,100.00,3274,0,3274,0,0,0,0,15146,21836
MEGHALAYA,6,WEST GARO HILLS,2772.29,1669.52,728.49,374.28,2449.79,660.18,0.00,3109.97,1614.45,587.14,0.00,2201.59,44385,11179,55564,50,2244,448,4,0,44385,8700,53085,6,1447,388,1,0,1513.77,1072.19,70.83,717.60,807.69,100.00,36.10,21.18,58.67,100.00,9.23,9.23,44385,11179,55564,44385,0,44385,0,0,100.00,8700,0,0,0,0,0,0,53085,107941
MEGHALAYA,7,WEST KHASI HILLS,2137.32,1506.47,503.89,126.96,2065.75,473.33,1546.47,4085.55,1075.62,449.67,21.26,1546.55,36808,1803,38611,50,1013,190,6,0,20760,1803,22563,31,1953,244,0,0,1384.22,657.67,47.51,370.21,665.42,100.00,17.30,26.75,100.00,93.36,60.34,64.63,36808,1803,38611,20760,0,20760,0,0,100.00,1803,0,0,0,0,0,0,22563,56508
MIZORAM,1,AIZAWL,1088.11,751.95,265.15,71.01,573.27,155.74,67.82,796.83,538.15,125.30,67.82,731.26,16525,3497,20022,60,1025,454,5,0,11369,3300,14669,59,634,401,0,0,472.46,315.87,66.86,164.14,121.92,74.28,22.92,22.62,98.69,126.80,117.49,92.66,16525,3497,20022,11369,0,11369,0,0,100.00,3300,0,0,0,0,0,0,14669,17157
MIZORAM,2,CHAMPHAI,1010.51,695.73,252.24,62.54,554.50,146.09,52.16,752.75,525.10,136.27,52.16,713.53,11077,1949,13026,54,1097,282,3,0,11077,1949,13026,50,824,282,0,0,323.63,260.67,80.55,289.51,194.90,67.32,19.08,19.06,99.90,104.01,98.05,94.27,11077,1949,13026,11077,0,11077,0,0,100.00,1949,0,0,0,0,0,0,13026,15604
MIZORAM,3,KOLASIB,489.29,336.08,115.08,38.13,279.27,71.19,38.13,388.59,246.51,69.94,28.79,345.24,8833,720,9553,20,360,97,3,0,8833,720,9553,21,294,97,0,0,214.25,142.72,66.61,93.83,68.26,72.75,6.16,6.17,100.00,40.00,40.70,100.00,8833,720,9553,8833,0,8833,0,0,100.00,720,0,0,0,0,0,0,9553,7664
MIZORAM,4,LAWNGTLAI,1079.08,736.95,258.51,83.62,573.81,167.40,62.05,803.26,475.46,137.20,62.05,674.70,16544,2773,19317,149,908,141,2,0,16544,2773,19317,149,396,141,0,0,375.97,295.10,78.49,276.32,79.53,28.78,9.42,9.62,100.00,118.00,109.19,92.53,16544,2773,19317,16544,0,16544,0,0,100.00,2773,0,0,0,0,0,0,19317,19039
MIZORAM,5,LUNGLEI,1222.06,836.68,292.49,92.89,652.04,188.52,89.05,929.61,595.37,188.38,89.05,872.80,19280,4665,23945,150,1287,218,3,0,18252,4665,22917,158,663,128,0,0,360.21,357.49,99.24,379.31,143.55,37.85,16.98,7.95,46.82,120.00,139.67,100.00,19280,4665,23945,18252,0,18252,0,0,100.00,4665,0,0,0,0,0,0,22917,18748
MIZORAM,6,MAMIT,654.30,448.63,166.18,39.49,336.43,109.08,30.53,476.04,280.95,63.25,30.53,374.73,5459,2000,7459,50,734,222,0,0,5334,2000,7334,46,352,219,0,0,124.64,95.44,76.57,217.47,70.40,32.37,17.20,17.30,100.00,100.00,81.66,81.66,5459,2000,7459,5334,0,5334,0,0,100.00,2000,0,0,0,0,0,0,7334,14048
MIZORAM,7,SAIHA,391.32,275.29,87.52,28.51,228.33,54.68,18.18,301.19,201.00,46.56,18.18,265.74,7238,567,7805,0,214,99,2,0,6917,567,7484,0,169,10,0,0,209.62,151.70,72.37,51.13,35.80,70.02,9.90,1.00,10.10,0.00,0.00,0.00,7238,567,7805,6917,0,6917,0,0,100.00,567,0,0,0,0,0,0,7484,6305
MIZORAM,8,SERCHHIP,367.47,250.27,84.33,32.87,203.31,50.80,28.35,282.46,176.77,48.88,28.35,253.99,4947,2804,7751,77,280,117,2,0,4947,2804,7751,77,80,92,0,0,88.02,86.21,97.94,93.00,16.00,17.20,7.12,4.60,64.61,62.21,60.16,96.70,4947,2804,7751,4947,0,4947,0,0,100.00,2804,0,0,0,0,0,0,7751,6309
NAGALAND,1,DIMAPUR,1254.41,884.82,277.99,91.60,862.44,179.22,9.73,1051.39,759.60,178.37,9.73,947.71,28927,3331,32258,0,450,215,3,0,22250,3131,25381,9,348,195,1,0,916.31,624.70,68.18,151.74,72.97,48.09,14.01,12.00,85.65,0.00,11.00,0.00,28927,3331,32258,22250,0,22250,0,0,100.00,3131,0,0,0,0,0,0,25381,36034
NAGALAND,2,KIPHIRE,868.68,607.44,206.49,54.75,553.82,0.00,0.00,553.82,245.21,0.00,0.00,245.21,14316,78,14394,10,194,77,4,0,2295,78,2373,1,30,23,0,0,572.64,117.04,20.44,74.69,11.50,15.40,7.72,2.30,29.79,12.57,1.00,7.96,14316,78,14394,2295,0,2295,0,0,100.00,78,0,0,0,0,0,0,2373,13400
NAGALAND,3,KOHIMA,713.90,511.98,135.81,66.11,506.55,138.23,36.44,681.22,477.19,138.22,36.44,651.85,25610,13063,38673,189,365,184,3,0,24204,10776,34980,179,289,184,2,0,463.69,408.33,88.06,77.28,64.75,83.79,13.16,11.95,90.81,37.65,34.42,91.42,25610,13063,38673,24204,0,24204,0,0,100.00,10776,0,0,0,0,0,0,34980,26421
NAGALAND,4,LONGLENG,363.97,254.21,85.54,24.22,232.30,0.00,0.00,232.30,95.76,0.00,0.00,95.76,6438,0,6438,8,26,40,2,0,734,0,734,0,10,12,0,0,257.52,37.43,14.53,10.01,3.85,38.46,4.00,1.20,30.0,7.50,1.00,13.33,6438,0,6438,734,0,734,0,0,100.00,0,0,0,0,0,0,0,734,9896
NAGALAND,5,MOKOKCHUNG,516.60,362.24,120.69,33.67,355.89,87.39,15.52,458.80,311.71,86.79,15.04,413.55,11000,2312,13312,10,430,110,2,0,10842,2312,13154,5,267,135,0,0,286.12,241.61,84.44,125.02,56.73,45.38,5.50,7.70,100.00,7.48,7.00,93.58,11000,2312,13312,10842,0,10842,0,0,100.00,2312,0,0,0,0,0,0,13154,30016
NAGALAND,6,MON,967.54,681.75,214.63,71.16,653.49,95.75,16.40,765.64,518.68,92.09,16.40,627.17,20631,7839,28470,17,368,99,2,0,12770,6832,19602,9,240,86,2,0,691.23,383.28,55.45,110.60,54.22,49.02,7.56,5.15,68.12,12.63,8.78,69.52,20631,7839,28470,12770,0,12770,0,0,100.00,6832,0,1103,0,0,0,0,19602,35804
NAGALAND,7,PEREN,395.83,278.51,86.14,31.18,275.18,68.13,13.83,357.14,260.63,68.13,13.83,342.59,9018,2325,11343,6,95,148,3,0,6899,2002,8901,3,183,116,1,0,282.52,192.24,68.04,21.03,43.46,100.00,11.90,8.00,67.23,7.47,3.00,40.16,9018,2325,11343,6899,0,6899,0,0,100.00,2002,0,576,0,0,0,0,8901,15850
NAGALAND,8,PHEK,732.00,511.32,155.91,64.77,505.50,149.45,32.06,687.01,474.86,149.45,30.28,654.58,18742,1160,19902,11,155,89,2,0,16516,1086,17602,8,298,75,2,0,549.27,426.92,77.72,35.63,65.53,100.00,5.76,4.35,75.52,13.71,9.13,66.59,18742,1160,19902,16516,0,16516,0,0,100.00,1086,0,482,0,0,0,0,17602,32889
NAGALAND,9,TUENSANG,578.09,403.52,129.39,45.18,393.34,120.56,14.11,528.01,329.93,119.41,12.84,462.17,13027,0,13027,5,214,81,3,0,10260,0,10260,5,220,61,1,0,420.85,288.13,68.46,54.27,56.02,100.00,7.51,5.50,73.24,6.85,6.73,98.25,13027,0,13027,10260,0,10260,0,0,100.00,0,0,0,0,0,0,0,10260,32185
NAGALAND,10,WOKHA,513.83,370.71,106.68,36.44,355.27,60.05,10.46,425.78,334.25,60.02,10.46,404.73,11813,1146,12959,7,134,196,3,0,7621,1038,8659,5,108,59,1,0,367.82,212.03,57.65,49.00,52.90,100.00,19.40,7.20,37.11,8.72,6.75,77.41,11813,1146,12959,7621,0,7621,0,0,100.00,1038,0,460,0,0,0,0,8659,27028
NAGALAND,11,ZUNHEBOTO,1052.73,740.54,240.48,71.71,725.30,134.17,27.22,886.69,669.23,134.16,27.22,830.61,20570,0,20570,12,541,63,2,0,15436,0,15436,1,377,148,1,0,713.13,543.19,76.17,173.34,77.82,44.89,3.16,9.75,100.00,10.80,1.00,9.26,20570,0,20570,15436,0,15436,0,0,100.00,0,0,0,0,0,0,0,15436,25388
ORISSA,1,ANGUL,4152.45,2794.83,1007.11,350.51,1615.06,581.98,115.44,2312.48,906.85,347.73,115.44,1370.03,109581,77228,186809,24,2040,795,10,0,62073,36978,99051,4,2040,795,32,32,2857.98,753.15,26.35,408.16,396.23,97.08,39.97,34.12,85.36,48.00,0.00,0.00,109581,77228,186809,62073,0,0,0,0,0.00,36978,19,1,53,16,0,13,99051,249585
ORISSA,2,BALANGIR,6720.70,4496.49,1634.15,590.06,1825.45,670.97,249.48,2745.90,1465.38,615.59,241.64,2322.60,199853,142381,342234,28,2400,915,10,0,118262,24148,142410,4,2400,915,6,7,5044.53,1667.72,33.06,480.00,480.00,100,47.53,43.13,90.74,56.00,6.00,10.71,199853,142381,342234,118262,32359,25239,60664,0,48.70,24148,12146,11953,49,0,0,0,142410,387345
ORISSA,3,BALESWAR,6649.37,4416.83,1561.67,670.87,3060.77,1082.21,486.78,4629.76,2638.01,1023.36,486.78,4148.15,281636,102367,384003,48,3787,1849,10,0,260213,99600,359813,16,3996,1849,37,48,4058.41,2691.86,66.33,757.40,831.34,100.00,107.43,9.59,8.93,96.00,15.68,16.33,281636,102367,384003,260213,77278,45196,137739,0,47.07,99600,0,0,0,0,0,0,359813,473512
ORISSA,4,BARGARH,6105.44,4080.06,1472.77,552.61,2061.41,829.77,376.78,3267.96,1576.20,543.20,370.03,2489.42,175810,140072,315882,0,2393,361,10,0,120766,72216,192982,0,2443,388,0,4,4634.91,1862.20,40.18,478.60,497.86,100.00,18.06,18.83,100.00,0.00,0.00,0.00,175810,140072,315882,120766,20241,28069,72446,0,40.00,72216,48,46,176,0,0,0,192982,339364
ORISSA,5,BHADRAK,4115.18,2746.55,987.86,380.77,1563.71,562.43,153.16,2279.30,828.82,314.63,153.16,1296.61,136849,81632,218481,0,1855,1190,8,0,86531,44397,130928,0,1844,1109,0,75,2774.89,741.04,26.71,411.96,400.55,97.23,81.01,1.50,1.85,0.00,0.00,0.00,136849,81632,218481,86531,20526,1645,64360,0,25.62,44397,10211,871,0,0,0,0,130928,274191
ORISSA,6,BOUDH,2735.83,1845.44,665.73,224.66,989.22,356.86,120.52,1466.60,759.67,301.02,120.52,1181.21,71702,20970,92672,3,1033,258,10,0,41747,9583,51330,0,1015,258,9,1,2008.13,855.00,42.58,224.16,186.15,83.04,13.20,12.92,97.88,6.00,0.00,0.00,71702,20970,92672,41747,15996,5022,20718,0,50.35,9583,0,0,0,0,0,0,51330,103239
ORISSA,7,CUTTACK,5811.85,3873.76,1386.78,551.31,2287.38,818.86,366.75,3472.99,1835.10,665.88,331.45,2832.43,178679,186195,364874,50,2426,42,10,0,124078,102940,227018,20,2485,155,0,120,4124.01,1994.67,48.37,507.10,526.65,100.00,2.10,7.06,100.00,100.00,40.25,40.25,178679,186195,364874,124078,40319,17921,65799,7,46.94,102940,0,0,0,0,0,0,227018,425082
ORISSA,8,DEBAGARH,1705.30,1150.20,404.81,150.29,507.81,194.96,40.22,742.99,355.55,131.84,40.09,527.48,42977,19981,62958,20,620,190,10,0,27056,13355,40411,0,656,221,0,6,1084.11,293.34,27.06,124.00,151.48,100.00,9.51,8.16,85.80,40.00,0.00,0.00,42977,19981,62958,27056,9669,9099,8288,0,69.37,13355,0,0,0,0,0,0,40411,70511
ORISSA,9,DHENKANAL,4603.56,3096.41,1118.23,388.92,1778.28,642.21,110.26,2530.75,917.35,332.81,110.26,1360.42,125111,65196,190307,32,2065,690,10,0,71675,26923,98598,3,2065,684,30,30,3255.08,821.68,25.24,414.36,349.67,84.39,38.19,16.90,44.25,64.00,3.49,5.45,125111,65196,190307,71675,0,0,0,0,0.00,26923,0,0,0,0,0,0,98598,253118
ORISSA,10,GAJAPATI,2996.63,2026.75,737.68,232.20,1157.95,421.46,124.27,1703.68,821.63,378.23,124.27,1324.12,68154,42038,110192,14,1438,630,10,0,36829,10150,46979,0,1343,610,0,35,1986.00,859.18,43.26,352.70,324.07,91.88,33.96,26.27,77.36,28.00,3.90,13.93,68154,42038,110192,36829,2376,9771,5332,1,32.98,10150,0,633,0,0,0,0,46979,112872
ORISSA,11,GANJAM,8954.97,5966.47,2140.54,847.96,2981.33,1153.01,392.87,4527.21,2206.87,752.80,392.87,3352.54,270886,180430,451316,20,4235,2505,10,0,174959,103218,278177,11,4223,2505,72,93,5887.51,2143.51,36.41,892.60,938.94,100.00,134.44,15.47,11.51,40.00,20.86,52.15,270886,180430,451316,174959,42015,7878,125030,0,28.52,103218,92,353,182,26,1,11,278177,602216
ORISSA,12,JAGATSINGHAPUR,3340.31,2249.43,796.05,294.83,1490.68,527.54,219.78,2238.00,1079.30,468.02,156.26,1703.59,95623,116710,212333,16,2434,955,10,0,91788,87883,179671,8,2434,955,10,16,1895.17,1211.87,63.95,487.40,349.66,71.74,72.39,9.06,12.52,32.00,14.00,43.75,95623,116710,212333,91788,31548,4904,51882,5,39.71,87883,205,0,531,0,0,0,179671,237411
ORISSA,13,JAJAPUR,6385.41,4283.17,1554.84,547.40,1765.91,662.45,225.90,2654.26,1258.00,503.13,225.90,1987.03,162500,191899,354399,50,3414,1355,10,0,87875,114316,202191,0,3414,1355,0,101,4034.03,1185.99,29.40,753.90,676.28,89.70,104.78,11.12,10.61,100.00,0.00,0.00,162500,191899,354399,87875,26675,16498,44136,82,49.13,114316,2292,76,0,0,0,0,202191,378135
ORISSA,14,JHARSUGUDA,1483.49,1002.44,356.16,124.89,646.34,229.64,18.96,894.94,420.62,189.40,18.96,628.98,33172,34757,67929,30,811,433,10,0,23459,13329,36788,2,811,433,0,16,822.88,290.90,35.35,162.20,203.53,100.00,21.66,21.37,98.66,60.00,4.80,8.00,33172,34757,67929,23459,6796,11679,4984,0,78.75,13329,34,34,51,0,0,0,36788,83664
ORISSA,15,KALAHANDI,7138.43,4776.40,1748.32,613.71,1725.54,631.61,47.28,2404.43,1301.33,515.53,47.12,1863.98,190958,105415,296373,50,2330,676,10,0,96722,62455,159177,0,2330,676,0,50,5468.67,1170.69,21.41,466.00,450.70,96.72,33.80,36.86,100.00,100.00,0.00,0.00,190958,105415,296373,96722,21897,22182,49175,0,45.57,62455,0,0,0,0,0,0,159177,377001
ORISSA,16,KANDHAMAL,4428.09,2975.36,1100.63,352.10,960.28,380.35,96.47,1437.10,854.41,270.42,86.93,1211.77,112422,43118,155540,0,1812,937,5,0,33464,6069,39533,5,1787,647,21,10,3348.69,574.43,17.15,388.66,412.98,100.00,58.80,32.71,55.63,0.00,0.00,0.00,112422,43118,155540,33464,12071,16462,4931,5604,85.26,6069,0,0,0,0,0,0,39533,155335
ORISSA,17,KENDRAPARA,4433.47,2981.58,1076.03,375.86,1790.54,646.19,174.41,2611.14,1305.92,479.53,174.41,1959.86,136153,80039,216192,9,2583,1064,10,0,94162,56909,151071,4,2627,1064,29,0,2922.27,1249.22,42.75,561.16,532.04,94.81,55.69,3.84,6.90,18.00,2.00,11.11,136153,80039,216192,94162,26519,414,67219,0,28.60,56909,0,0,0,0,0,0,151071,311465
ORISSA,18,KENDUJHAR,9266.57,6221.22,2321.83,723.52,2517.79,939.67,148.99,3606.45,1759.66,724.87,148.99,2633.53,219850,43598,263448,50,5428,1590,10,0,80678,16943,97621,0,5184,820,1,8,6573.21,1364.19,20.75,1164.96,1078.40,92.57,107.86,44.10,40.89,100.00,0.00,0.00,219850,43598,263448,80678,21812,25068,33761,3,58.11,16943,0,0,0,0,0,0,97621,349736
ORISSA,19,KHORDHA,4436.66,2959.30,1060.24,417.12,1775.64,636.16,178.64,2590.44,891.38,317.10,178.64,1387.12,150000,80593,230593,50,2431,150,8,0,103119,31550,134669,1,2431,184,8,0,2765.62,877.41,31.73,561.06,338.67,60.36,7.50,7.50,100,100.00,0.00,0.00,150000,80593,230593,103119,16999,5178,80571,0,21.51,31550,0,0,0,0,0,0,134669,247940
ORISSA,20,KORAPUT,7781.77,5192.27,1913.50,676.00,2769.12,1020.50,248.33,4037.95,1360.61,530.94,236.13,2127.68,221421,42780,264201,50,2659,1130,10,0,102087,6407,108494,0,2604,1013,0,10,5875.68,1336.18,22.74,549.06,512.70,93.38,62.68,41.82,66.72,100.00,2.00,2.00,221421,42780,264201,102087,20837,58809,22441,0,78.02,6407,0,0,0,0,0,0,108494,283522
ORISSA,21,MALKANGIRI,3532.33,2370.51,856.10,305.72,1399.30,505.34,113.87,2018.51,794.83,305.89,113.86,1214.58,89117,42591,131708,50,1650,534,10,0,57180,28499,85679,2,1635,522,0,1,2353.20,699.08,29.71,348.90,375.63,100.00,27.25,27.26,100.00,100.00,7.84,7.84,89117,42591,131708,57180,26250,19456,6700,0,79.93,28499,0,0,0,0,0,0,85679,126306
ORISSA,22,MAYURBHANJ,12029.74,7971.46,2896.26,1162.02,3254.89,1182.59,535.20,4972.68,3112.58,1182.48,534.46,4829.51,369475,193293,562768,10,4642,1698,10,0,272836,52300,325136,1,4642,1894,0,60,9266.50,3494.35,37.71,1022.90,864.10,84.48,84.91,73.85,86.97,20.00,7.24,36.20,369475,193293,562768,272836,38669,173154,61013,0,77.64,52300,0,0,0,0,0,0,325136,544764
ORISSA,23,NABARANGAPUR,5971.15,3982.53,1478.84,509.78,1265.99,470.11,38.52,1774.62,943.89,330.57,38.52,1312.98,158604,95891,254495,50,1838,378,10,0,62576,30564,93140,0,2281,961,0,0,4637.41,738.21,15.92,415.00,373.87,90.09,18.91,42.80,100.00,100.00,0.00,0.00,158604,95891,254495,62576,28290,31665,2621,0,95.81,30564,0,0,0,0,0,0,93140,253461
ORISSA,24,NAYAGARH,4723.40,3146.15,1123.53,453.72,1866.22,666.45,181.24,2713.91,1165.16,464.88,181.24,1811.29,134750,72562,207312,51,1993,34,8,0,89811,18040,107851,9,1993,552,0,0,3076.91,1174.67,38.18,433.40,418.29,96.51,1.70,1.93,100.00,102.00,21.41,20.99,134750,72562,207312,89811,9845,2846,77120,0,14.13,18040,0,0,0,0,0,0,107851,213265
ORISSA,25,NUAPADA,3920.21,2634.16,956.66,329.39,869.25,347.34,46.83,1263.42,782.81,259.72,46.83,1089.35,101492,27298,128790,20,941,585,10,0,47375,13319,60694,6,941,585,10,0,2973.41,753.78,25.35,204.26,203.24,99.50,29.83,18.81,63.06,40.00,10.80,27.00,101492,27298,128790,47375,12570,15518,19287,0,59.29,13319,0,0,0,0,0,0,60694,151921
ORISSA,26,PURI,5865.69,3914.59,1396.07,555.03,2324.50,828.99,268.85,3422.34,1442.22,552.56,268.85,2263.64,160972,70160,231132,50,2250,1130,10,0,102358,28206,130564,28,2185,1136,8,0,3819.55,1564.23,40.95,523.96,465.22,88.79,74.86,2.80,3.74,100.00,54.20,54.20,160972,70160,231132,102358,12950,890,88518,0,13.52,28206,0,0,0,0,0,0,130564,317002
ORISSA,27,RAYAGADA,5583.72,3769.28,1379.64,434.80,1286.37,470.83,55.98,1813.18,819.82,331.11,55.98,1206.91,134397,77807,212204,25,2931,1001,10,0,69107,3954,73061,0,2104,478,15,0,3691.69,567.43,15.37,817.36,385.49,47.16,68.82,18.69,27.16,50.00,0.00,0.00,134397,77807,212204,69107,14395,35205,19047,0,71.77,3954,0,0,0,0,0,0,73061,191615
ORISSA,28,SAMBALPUR,3594.39,2425.16,869.18,300.05,1011.98,362.69,83.95,1458.62,727.20,281.12,83.07,1091.39,88701,59914,148615,0,2217,480,10,0,53585,21089,74674,0,2217,480,0,0,2275.60,651.64,28.64,476.86,363.54,76.24,24.37,23.05,94.58,0.00,0.00,0.00,88701,59914,148615,53585,16298,15459,21119,0,59.26,21089,0,0,0,0,0,0,74674,178958
ORISSA,29,SONEPUR,3073.09,2064.03,736.73,272.33,848.63,320.84,137.13,1306.60,610.86,242.21,136.61,989.68,80396,26722,107118,0,1563,214,10,0,51296,13394,64690,0,1587,214,5,0,2055.38,603.39,29.36,313.06,291.61,93.15,10.71,12.22,100.00,0.00,1.02,0.00,80396,26722,107118,51296,13044,3873,34379,0,32.98,13394,0,0,0,0,0,0,64690,140714
ORISSA,30,SUNDARGARH,4665.63,3096.27,1104.01,465.35,2279.58,836.66,283.01,3399.25,1460.38,542.88,285.16,2288.42,183809,107961,291770,18,2444,1391,10,0,140022,28646,168668,3,2821,1496,0,6,3113.22,1412.44,45.37,488.80,464.71,95.07,74.54,68.80,92.30,36.00,5.58,15.50,183809,107961,291770,140022,18959,95467,25596,0,81.72,28646,0,11,0,0,0,0,168668,310762
PUDUCHERRY,1,PONDICHERRY,572.56,481.72,0.00,90.84,94.84,0.00,0.00,94.84,79.07,0.00,0.00,79.07,18000,0,18000,0,26,16,3,0,2268,0,2268,30,0,16,2,0,499.76,34.43,6.89,9.10,0.00,0.00,3.20,3.20,100,0.00,24.79,0.00,18000,0,18000,2268,657,0,1600,0,28.97,0,0,0,0,0,0,0,2268,69275
PUNJAB,1,AMRITSAR,3939.15,2484.93,1072.78,381.44,415.36,112.84,0.00,528.20,260.17,102.28,0.00,362.45,90089,66983,157072,0,599,378,0,0,2716,84262,86978,1,650,50,0,0,2890.55,83.04,2.87,119.80,235.54,100.00,30.12,2.36,7.84,0.00,0.00,0.00,90089,66983,157072,2716,719,0,1307,0,26.47,84262,150,0,247,170,5,10,86978,212566
PUNJAB,2,BARNALA,560.71,360.73,145.42,54.56,107.58,0.00,0.00,107.58,42.03,0.00,0.00,42.03,12137,12000,24137,35,54,123,0,0,12593,12450,25043,3,58,100,0,0,304.80,25.88,8.49,10.80,0.00,0.00,7.82,0.15,1.92,70.00,0.00,0.00,12137,12000,24137,12593,7143,0,5090,0,56.72,12450,0,0,0,0,0,0,25043,74819
PUNJAB,3,BATHINDA,1146.55,775.30,305.63,65.62,409.39,112.64,16.94,538.97,145.77,71.70,16.80,234.27,40000,11602,51602,14,442,0,7,0,12766,14565,27331,9,422,652,7,0,890.00,88.66,9.96,107.16,74.80,69.80,0.00,52.16,0.00,28.00,4.20,15.00,40000,11602,51602,12766,8706,0,3435,0,68.20,14565,0,0,0,0,0,0,27331,170853
PUNJAB,4,FARIDKOT,300.92,181.30,87.54,32.08,39.62,14.39,0.00,54.01,47.45,14.12,0.00,61.57,6000,0,6000,0,410,0,1,0,1418,1168,2586,0,368,117,0,0,179.70,22.64,12.60,93.86,0.00,0.00,0.00,2.05,0.00,0.00,0.00,0.00,6000,0,6000,1418,680,0,593,0,47.95,1168,0,0,0,0,0,0,2586,76262
PUNJAB,5,FATEHGARH SAHIB,233.72,151.47,65.10,17.15,24.40,41.71,0.00,66.11,35.09,40.49,0.00,75.58,2485,16192,18677,0,363,0,2,0,2630,10895,13525,0,363,402,2,0,72.88,15.57,21.36,124.66,8.37,6.71,0.00,50.46,0.00,0.00,0.00,0.00,2485,16192,18677,2630,1465,0,1050,0,55.70,10895,0,0,0,0,0,0,13525,77684
PUNJAB,6,FEROZEPUR,1479.83,1013.10,392.84,73.89,114.29,36.58,0.00,150.87,156.29,10.98,0.00,167.27,50655,75000,125655,0,326,604,10,0,12687,10690,23377,0,326,150,2,0,1204.84,157.55,13.08,65.20,2.65,4.06,55.29,5.90,10.67,0.00,0.00,0.00,50655,75000,125655,12687,8715,0,3875,1,68.69,10690,0,0,0,0,0,0,23377,271536
PUNJAB,7,GURDASPUR,1483.77,879.82,429.65,174.30,86.87,53.01,1.51,141.39,28.59,12.22,0.77,41.58,40780,73530,114310,0,600,0,4,0,9304,4895,14199,0,110,56,3,0,1164.36,19.39,1.67,204.60,6.24,3.05,0.00,0.00,0.00,0.00,0.00,0.00,40780,73530,114310,9304,5432,0,3812,0,58.38,4895,0,0,0,0,0,0,14199,309898
PUNJAB,8,HOSHIARPUR,365.60,206.63,97.96,61.01,61.99,29.39,0.00,91.38,29.54,29.39,0.00,58.93,11112,0,11112,0,839,0,5,0,19094,209150,228244,0,1730,0,1,0,110.57,3.14,2.84,167.80,37.56,22.38,0.00,2.88,0.00,0.00,0.00,0.00,11112,0,11112,19094,10850,0,8164,0,56.82,209150,0,0,0,0,0,0,228244,258523
PUNJAB,9,JALANDHAR,689.57,395.76,190.67,103.14,91.51,45.53,0.00,137.04,60.15,5.24,0.00,65.39,19885,2708,22593,0,1200,0,5,0,19653,35252,54905,0,1200,256,2,0,327.48,7.52,2.30,240.00,4.88,2.03,0.00,0.00,0.00,0.00,0.00,0.00,19885,2708,22593,19653,10590,0,8980,0,53.88,35252,0,0,0,0,0,0,54905,213390
PUNJAB,10,KAPURTHALA,415.76,238.40,117.14,60.22,132.33,23.05,0.00,155.38,47.01,22.82,0.00,69.83,12617,2229,14846,0,500,0,2,0,12095,9240,21335,0,627,155,1,0,259.91,30.33,11.67,100.00,35.61,35.61,0.00,0.00,0.00,0.00,0.00,0.00,12617,2229,14846,12095,5907,3,3987,0,48.86,9240,0,0,0,0,0,0,21335,106870
PUNJAB,11,LUDHIANA,2100.49,1120.46,574.65,405.38,233.18,37.03,40.00,310.21,230.76,36.93,40.00,307.69,45422,8956,54378,50,156,311,10,0,46920,7230,54150,8,146,62,3,0,1382.64,21.98,1.59,37.96,37.00,97.47,24.89,6.10,24.51,100.00,0.00,0.00,45422,8956,54378,46920,23660,0,23010,0,50.43,7230,0,0,0,0,0,0,54150,278323
