State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total,Rural_Households,Census_2001_IHHL
UTTAR PRADESH,40,KANPUR NAGAR,3592.47,2364.91,879.54,348.02,2430.2,540.96,339.17,3310.33,2126.8,540.96,276.27,2944.03,87235,128893,216128,50,3763,1806,10,0,81772,112914,194686,50,3310,1784,5,0,1596.58,1827.93,100,703.95,439.91,62.49,105.3,87.51,83.11,100.02,100,99.98,87235,128893,216128,81772,19438,0,52556,0,23.77,112914,503,0,0,0,0,0,194686,291529,41237
UTTAR PRADESH,41,KANSHIRAM NAGAR,2960.41,1935.18,822.31,202.92,578.14,126.45,2.4,706.99,721.33,125.93,0,847.26,49298,91499,140797,14,2777,989,7,0,18847,13274,32121,0,2777,989,0,0,1429.66,644.08,45.05,972.06,82.8,8.52,79.13,31.2,39.43,28,0,0,49298,91499,140797,18847,11795,0,5017,1635,62.58,13274,809,0,1568,299,26,27,32121,190576,14294
UTTAR PRADESH,42,KAUSHAMBI,4202.04,2720.85,1015.58,465.61,2748.82,1480.78,1081.56,5311.16,2476.43,1440.67,549.74,4466.84,127875,147350,275225,24,2048,968,3,1,126165,88757,214922,24,2048,785,3,0,2905.25,3731.23,100,409.6,421.4,100,53.89,38.35,71.16,48,48,100,127875,147350,275225,126165,65515,0,60650,0,51.93,88757,1610,0,1559,742,229,367,214922,254926,28865
UTTAR PRADESH,43,KUSHINAGAR,10579.4,6941.7,2545.43,1092.27,6795.88,2446.69,903.08,10145.65,6366.62,2446.59,900.76,9713.97,287089,160033,447122,25,5120,2133,3,0,237982,146674,384656,25,4168,2133,1,0,7048.64,8500.95,100,1006.2,673.3,66.92,106.66,106.66,100,50,50,100,287089,160033,447122,237982,91088,0,140739,612,38.28,146674,429,0,468,289,265,265,384656,506922,41822
UTTAR PRADESH,44,LAKHIMPUR KHERI,4788.06,3240.9,1222.4,324.76,3304.48,2222.05,294.71,5821.24,2601.46,2205.52,285.71,5092.69,73000,124463,197463,20,8355,1930,10,0,97772,124463,222235,20,5144,1930,5,0,1005.96,4136.35,100,2183.1,650.54,29.8,134.91,65.42,48.49,40,40,100,73000,124463,197463,97772,55337,8834,32989,177,65.63,124463,321,55,733,95,17,103,222235,630131,79935
UTTAR PRADESH,45,LALITPUR,2768.5,1794.57,658.74,315.19,1828.02,1115.55,240.3,3183.87,1404.72,909.09,240.3,2554.11,90107,47239,137346,6,2468,568,2,0,89046,38393,127439,6,2468,568,0,0,1776.5,2024.88,100,415.92,409.59,98.48,30.93,28.91,93.47,12,12,100,90107,47239,137346,89046,37578,225,47423,0,42.45,38393,0,0,0,0,0,0,127439,186503,15235
UTTAR PRADESH,46,LUCKNOW,3995.15,2667.93,948.14,379.08,2697.99,1777.33,148.03,4623.35,1978.52,1555.67,142.1,3676.29,113188,137908,251096,25,2510,1591,10,0,113188,112396,225584,25,3121,1273,10,10,2054.86,2373.87,100,607.27,512.59,84.41,94.47,74.55,78.91,50,50,100,113188,137908,251096,113188,45060,0,68128,0,39.81,112396,630,0,0,0,0,0,225584,274212,40561
UTTAR PRADESH,47,MAHAMAYA NAGAR(HATHRAS),1589.16,1081.14,399.09,108.93,1229.86,533.05,167.14,1930.05,1013.62,533.04,166.86,1713.52,25153,129568,154721,10,2423,1130,3,1,25797,116805,142602,10,2146,1130,1,0,542.8,1103.85,100,526.86,360.16,68.36,56.51,56.56,100,20,20,100,25153,129568,154721,25797,13492,0,12263,42,52.3,116805,873,0,990,789,96,183,142602,204968,31441
UTTAR PRADESH,48,MAHARAJGANJ,4269.3,2696.97,1029.27,543.06,3172.55,2294.74,617.12,6084.41,3346.31,1937.34,593.24,5876.89,145090,111256,256346,55,2956,1461,5,1,145090,90842,235932,55,2956,1461,4,0,2810.84,4114.97,100,491.9,413.5,84.06,73.06,85.2,100,110,110,100,145090,111256,256346,145090,44606,393,100075,16,31.01,90842,0,0,0,0,0,0,235932,400326,33777
UTTAR PRADESH,49,MAHOBA,1965.79,1283.05,488.89,193.85,1305.12,871.03,217.51,2393.66,928.81,675.42,202,1806.23,53117,70666,123783,0,2153,464,1,1,53267,68546,121813,0,1756,464,2,0,1076.8,1344.74,100,488.96,324.4,66.34,23.2,32.48,100,0,0,0,53117,70666,123783,53267,14857,0,38260,0,27.89,68546,28043,0,43042,2327,991,4660,121813,129475,14264
UTTAR PRADESH,50,MAINPURI,3105.6,2020.7,769.86,315.04,2153.33,2807.56,572.25,5533.13,1959.96,2442.47,226.2,4628.63,84258,121244,205502,10,3334,1309,3,1,79571,98278,177849,10,3334,1309,4,0,1883.83,3747.79,100,575.6,575.19,99.93,65.46,65.44,99.97,20,22.8,100,84258,121244,205502,79571,30285,0,49286,605,38.06,98278,2507,0,9850,720,225,415,177849,262409,31067
UTTAR PRADESH,51,MATHURA,1858.84,1273.54,463.85,121.45,1436.6,388.7,384.94,2210.24,1226.19,334.67,108.29,1669.15,25005,182330,207335,10,3228,1475,3,1,25692,134172,159864,10,2936,979,1,0,545.32,1095.04,100,573.1,323.5,56.45,104,44.18,42.48,20,20,100,25005,182330,207335,25692,13061,0,12631,0,50.84,134172,240,0,0,0,0,0,159864,290944,40064
UTTAR PRADESH,52,MAU,4246.62,2776.66,1003.2,466.76,2867.73,900.17,382.72,4150.62,2233.83,771.05,381.96,3386.84,133766,73752,207518,13,2494,1090,5,0,109181,61616,170797,13,2494,1090,5,3,3004.8,2651.18,88.23,405.8,317.8,78.31,63.06,71.05,100,26,20.8,80,133766,73752,207518,109181,38555,0,70544,29,35.31,61616,511,95,4482,385,3,40,170797,252219,29772
UTTAR PRADESH,53,MEERUT,1544.95,1039.97,380.12,124.86,928.58,1322.98,122.86,2374.42,952.1,503.38,121.74,1577.22,25514,119754,145268,25,2418,1310,6,3,25357,114465,139822,25,2222,907,3,3,503.25,930.38,100,437.8,369.2,84.33,77.6,32.86,42.35,38.11,38.12,100,25514,119754,145268,25357,4470,0,14948,1,17.63,114465,585,0,1197,1214,40,81,139822,268299,92454
UTTAR PRADESH,54,MIRZAPUR,6523.45,4217.48,1529.28,776.69,4257.24,3435.51,900.06,8592.81,3178.67,3306.48,896.05,7381.19,231315,195266,426581,133,3941,1582,10,0,236001,184682,420683,133,3941,1582,10,10,3874.8,6184.54,100,674.56,567.58,84.14,95.53,95.53,100,142.75,145.94,100,231315,195266,426581,236001,67363,0,168416,222,28.54,184682,518,0,595,457,68,165,420683,335481,25945
UTTAR PRADESH,55,MORADABAD,5458.06,3713.84,1396.52,347.7,4002.44,1649.13,302.55,5954.12,3322.07,1592.74,230.06,5144.87,76018,354539,430557,0,8504,2641,4,1,76018,283470,359488,0,4870,2100,2,1,1460.12,3167.7,100,2318.5,1090.17,47.02,188.94,129.7,68.65,0,0,0,76018,354539,430557,76018,19678,0,56019,321,25.89,283470,1144,0,5695,5019,216,830,359488,520831,199294
UTTAR PRADESH,56,MUZAFFARNAGAR,2196.81,1444.18,535.38,217.25,1781.24,824.59,235.19,2841.02,1314.65,824.59,226.43,2365.67,51660,238443,290103,14,3700,2074,2,0,51660,169008,220668,14,3478,2074,2,0,712.96,1732.54,100,693.5,325.11,46.88,105.11,47.3,45,28,28,100,51660,238443,290103,51660,8798,0,42833,29,17.03,169008,822,0,1835,2306,78,32,220668,481057,168645
UTTAR PRADESH,57,PILIBHIT,3171.52,2061.36,767.99,342.17,2230.46,785.32,596.82,3612.6,1766.62,712.23,580.05,3058.9,95178,119893,215071,21,2786,889,2,1,95178,103271,198449,21,2786,889,1,1,2125.58,2421.43,100,432.2,432.68,100,44.97,44.45,98.84,42,42,100,95178,119893,215071,95178,23894,12,71236,36,25.12,103271,865,0,1220,882,362,379,198449,297601,66176
UTTAR PRADESH,58,PRATAPGARH,3635.17,2275.59,861.74,497.84,2988.35,2291.33,726.92,6006.6,2697.58,2038.16,662.27,5398.01,141368,264341,405709,50,2525,1955,10,0,146860,167495,314355,79,2525,2030,3,0,2234.45,4140.26,100,549.43,572.05,100,99.32,121.41,100,117,123.27,100,141368,264341,405709,146860,42503,0,104357,0,28.94,167495,932,0,556,58,22,142,314355,163574,48683
UTTAR PRADESH,59,RAE BARELI,7735.21,5126.97,1874.63,733.61,5214.66,2338.5,432.71,7985.87,4627.52,2338.23,370.02,7335.77,190306,135862,326168,25,5809,1860,5,0,197786,124312,322098,25,4188,1860,1,0,4347.32,5777.34,100,1385.09,819.19,59.14,93.01,93,99.99,50,50,100,190306,135862,326168,197786,51057,0,135237,764,25.81,124312,1145,0,1213,269,44,360,322098,561905,58222
UTTAR PRADESH,60,RAMPUR,3341.36,2265.86,841.81,233.69,2334.9,905.4,90.11,3330.41,1343.36,901.05,61.48,2305.89,56948,150145,207093,0,4382,1385,2,1,52656,149209,201865,0,2195,1275,1,1,1193.84,1627.59,100,1195,361.71,30.27,95.48,84.24,88.23,0,0,0,56948,150145,207093,52656,12713,0,39922,21,24.14,149209,314,0,0,0,0,0,201865,291440,120739
UTTAR PRADESH,61,SAHARANPUR,2292.46,1516.63,575.66,200.17,2047.06,1092.31,282.68,3422.05,1577.1,1045.5,248.21,2870.81,49458,192771,242229,25,3766,1720,11,0,52620,190364,242984,25,3505,1299,4,0,1004.65,1729.75,100,629,558.98,88.87,107.93,63.55,58.88,50,50,100,49458,192771,242229,52620,15393,0,37009,218,29.25,190364,104,0,0,0,0,0,242984,404600,120580
UTTAR PRADESH,62,SANT KABIR NAGAR,4378.6,2876.3,1062.46,439.84,2985.38,1060.38,1066.64,5112.4,2469.98,1041.77,335.68,3847.44,121112,227284,348396,35,2368,991,4,0,95394,104716,200110,35,2368,991,3,0,3060.15,2946.28,96.28,411.87,412.17,100,49.77,49.56,99.58,70,75.37,100,121112,227284,348396,95394,50631,0,44763,0,53.08,104716,238,0,434,143,26,32,200110,239614,25862
UTTAR PRADESH,63,SANT RAVIDAS NAGAR( BHADOHI),2872.39,1879.24,703.49,289.66,1944.97,1036.88,579.14,3560.99,1567.99,1036.88,562.88,3167.74,75119,103247,178366,43,2083,1233,5,0,69904,85676,155580,43,1602,1233,1,0,1466.85,2638.32,100,415.03,201.35,48.51,71.65,45.45,63.43,66.71,66.71,100,75119,103247,178366,69904,22984,0,45112,0,32.88,85676,16510,0,2846,748,0,0,155580,187958,15823
UTTAR PRADESH,64,SHAHJAHANPUR,5947.11,3825.48,1430.2,691.43,4448.79,1402.41,477.52,6328.72,3704.8,1296.93,255.5,5257.23,194645,114246,308891,10,4842,1347,0,0,195044,94352,289396,10,4842,1347,6,9,3984.8,3793.09,95.19,913.7,913.72,100,67.35,67.73,100,20,20,100,194645,114246,308891,195044,46210,0,148391,44,23.69,94352,1533,0,2015,1113,55,205,289396,418787,94077
UTTAR PRADESH,65,SHRAVASTI,3109.54,1995.27,743.99,370.28,2024.47,1316.04,319.51,3660.02,1865.26,1312.82,319.23,3497.31,104902,54772,159674,10,1838,650,3,0,99977,41818,141795,10,1838,650,0,0,2311.05,3007.4,100,276.5,277.06,100,32.51,33.83,100,20,20,100,104902,54772,159674,99977,24312,968,74661,36,25.29,41818,185,0,360,153,0,25,141795,180317,23835
UTTAR PRADESH,66,SIDDHARTHNAGAR,4938.48,3239.9,1156.88,541.7,3479.69,1896.16,1334.13,6709.98,2688.38,1865.58,552.92,5106.88,139597,133650,273247,50,4128,1481,5,0,132644,111651,244295,50,4128,1481,2,0,2689.31,3775.63,100,734.7,727,98.95,74.06,74.04,99.97,100,100,100,139597,133650,273247,132644,37718,0,94926,0,28.44,111651,0,0,0,0,0,0,244295,352651,33113
UTTAR PRADESH,67,SITAPUR,11644.27,7685.86,2799.68,1158.73,7728.94,3264.76,539.04,11532.74,6729.81,3176.34,502.83,10408.98,305299,255574,560873,25,7397,2307,3,1,274517,185138,459655,25,5874,2307,1,1,7258.27,7905.44,100,1429.16,991.77,69.4,115.36,117.98,100,50,50,100,305299,255574,560873,274517,119354,0,142745,0,43.48,185138,912,0,891,380,108,182,459655,710299,65643
UTTAR PRADESH,68,SONBHADRA,4506.21,2936.97,1060.23,509.01,2979.81,3015.11,756.38,6751.3,2518.49,2434.41,491.35,5444.26,138370,79419,217789,113,3176,1051,0,0,138370,57900,196270,113,3006,767,10,0,2390.68,4419.27,100,589.41,530.36,89.98,43.08,49.05,100,125.01,113.78,91.02,138370,79419,217789,138370,67565,6498,64279,29,53.53,57900,1875,1310,2050,649,68,114,196270,267308,13964
UTTAR PRADESH,69,SULTANPUR,5008.02,3219.63,1215.16,573.23,3639.65,2643.49,583.14,6866.28,3277.86,2519.85,580.09,6377.81,168843,262071,430914,40,4898,2244,6,0,168843,215646,384489,40,4898,2244,6,0,2941.07,5079.53,100,902.84,787.01,87.17,125.01,112.21,89.76,29.5,29.52,100,168843,262071,430914,168843,52126,0,114386,318,30.87,215646,865,0,3189,135,22,169,384489,595287,56329
UTTAR PRADESH,70,UNNAO,6824.72,4388.8,1651.35,784.57,5009.41,3019.07,1153.87,9182.35,4321.24,2884.92,1149.47,8355.63,229599,141734,371333,20,4700,1683,8,0,224565,135200,359765,20,4700,1683,2,2,5153.67,6720.53,100,791.7,793.74,100,84.16,84.16,100,40,43.2,100,229599,141734,371333,224565,89959,0,134587,0,40.06,135200,1112,0,2166,521,24,106,359765,475335,55831
UTTAR PRADESH,71,VARANASI,4642.4,3122.51,1114.95,404.94,3237.42,1678.84,293.13,5209.39,2839.27,1189.28,290.84,4319.38,105408,249056,354464,47,4471,1532,0,0,102446,150365,252811,47,2516,1283,3,0,2046.67,2808.69,100,1072.16,491.7,45.86,106.03,59.42,56.04,64.23,129.03,100,105408,249056,354464,102446,21190,0,78605,0,20.68,150365,1338,0,3587,1080,149,446,252811,301485,46372
UTTARAKHAND,1,ALMORA,1686.87,1126.2,411.36,149.31,977.49,378.8,148.05,1504.34,830.78,339.54,148.05,1318.37,45572,48151,93723,40,214,247,10,0,34083,39711,73794,30,239,4,0,0,1298.25,1154.02,88.89,65.19,65.59,100,24.52,0.25,1.02,24,25.59,100,45572,48151,93723,34083,10014,0,24069,0,29.38,39711,4182,0,9,0,1,0,73794,126476,31424
UTTARAKHAND,2,BAGESHWAR,707.08,469.84,168.6,68.64,413.37,157.13,81.73,652.23,428.33,157.13,81.73,667.19,21447,16508,37955,20,111,149,3,0,18434,19923,38357,7,105,2,2,0,511.25,609.64,100,25.16,20.78,82.59,14.86,0.56,3.77,20,5.45,27.25,21447,16508,37955,18434,6059,5,12370,0,32.9,19923,2500,6,3085,0,7,664,38357,55748,11257
UTTARAKHAND,3,CHAMOLI,798.93,530.03,187.43,81.47,466.61,171.8,78.76,717.17,466.57,171.8,78.66,717.02,27147,26145,53292,10,265,115,7,2,26880,28234,55114,0,222,7,3,0,552.59,614.29,100,60.96,52.14,85.53,11.36,1.15,10.12,15,0,0,27147,26145,53292,26880,6086,310,20399,0,23.79,28234,383,89,938,0,2,47,55114,72744,13664
UTTARAKHAND,4,CHAMPAWAT,806.06,539.24,195.42,71.4,466.47,140.4,80.22,687.09,466.47,140.39,80.22,687.09,22991,9085,32076,20,375,78,2,1,18865,16058,34923,3,160,6,1,0,501.26,601.78,100,125.32,31.75,25.34,7.76,0.48,6.19,20,0.82,4.1,22991,9085,32076,18865,4302,4,14559,0,22.83,16058,1006,5,1944,0,40,1214,34923,44386,7805
UTTARAKHAND,5,DEHRADUN,1607.05,1047.66,400.9,158.49,917.05,373.93,100.3,1391.28,678.89,278.4,100.3,1057.59,37212,24463,61675,0,497,19,5,1,33984,25736,59720,0,435,19,1,0,1188.1,870.21,73.24,408.66,115.06,28.16,0,1.02,0,0,0,0,37212,24463,61675,33984,7190,6449,20345,0,40.13,25736,358,517,93,30,2,22,59720,137051,53391
UTTARAKHAND,6,HARIDWAR,1163.5,758.07,279.35,126.08,665.46,245.74,130.82,1042.02,597.72,245.7,130.7,974.12,42500,90074,132574,60,200,20,2,0,39417,80013,119430,37,100,13,0,0,987.21,867.45,87.87,59.24,25.24,42.61,1.76,0.6,34.09,28,8.23,29.39,42500,90074,132574,39417,10992,56,28051,106,28.03,80013,1173,12,24,11,0,2,119430,199642,63588
UTTARAKHAND,7,NAINITAL,503.61,332.61,118.22,52.78,293.82,118.5,36.24,448.57,305.43,118.5,36.24,460.17,14314,26585,40899,50,208,95,6,2,18039,31892,49931,1,208,32,2,0,280.91,308.16,100,50.48,110.02,100,9.16,1.54,16.81,50,1.04,2.08,14314,26585,40899,18039,6234,139,11666,0,35.33,31892,5086,125,0,0,0,0,49931,112670,38960
UTTARAKHAND,8,PAURI(GARHWAL),2054.88,1367.18,509.24,178.46,792.32,308.67,116.62,1217.61,692.29,294.63,116.58,1103.5,53399,37146,90545,50,620,173,10,0,38663,46221,84884,8,399,23,3,0,1460.49,786.37,53.84,192.46,215.18,100,17.32,1.1,6.35,75,3.73,4.97,53399,37146,90545,38663,9466,340,28857,2,25.36,46221,5405,91,1950,0,0,383,84884,137102,33071
UTTARAKHAND,9,PITHORAGARH,1497.02,1001.69,362.69,132.64,869.63,324.1,107.78,1301.51,684.31,256.9,107.69,1048.9,41110,29253,70363,50,670,215,6,2,35389,33887,69276,10,441,102,3,0,982.24,871.22,88.7,187.83,92.6,49.3,16.46,0,0,30,9.68,32.27,41110,29253,70363,35389,11654,457,23278,0,34.22,33887,2480,571,637,0,0,161,69276,95130,17555
UTTARAKHAND,10,RUDRAPRAYAG,454.34,299.26,106.58,48.5,263.96,103.94,36.18,404.08,300.73,103.94,36.18,440.85,13150,22322,35472,40,100,124,3,0,14814,17916,32730,9,100,70,2,0,261.9,357.15,100,22.77,17.88,78.52,8.9,3.5,39.33,60,0,0,13150,22322,35472,14814,3095,0,11497,0,20.89,17916,849,0,160,0,0,18,32730,51064,12508
UTTARAKHAND,11,TEHRI GARHWAL,1776.62,1178.66,423.16,174.8,1037.08,390.84,127.1,1555.03,1032.28,296.86,127.1,1456.24,55173,34580,89753,30,307,120,8,0,47540,36274,83814,0,493,10,0,0,1360.42,1226.66,90.17,61.4,111.18,100,11.5,1.34,11.65,30,0,0,55173,34580,89753,47540,7332,60,40148,0,15.55,36274,781,0,831,0,4,216,83814,116988,27096
UTTARAKHAND,12,UDHAM SINGH NAGAR,1174.09,773.22,273.43,127.44,661.5,228.2,79.48,969.18,461.08,146.49,78.11,685.68,39427,59658,99085,50,118,123,5,2,38557,57406,95963,0,119,75,4,1,859.21,579.65,67.46,23.6,34.71,100,8.56,4,46.73,50,0,0,39427,59658,99085,38557,6680,4558,27319,0,29.15,57406,104,108,0,0,3,1,95963,194695,53060
UTTARAKHAND,13,UTTARKASHI,861.02,569.46,204.88,86.68,487.11,159.76,38.38,685.25,350.95,101.82,38.38,491.15,28189,20700,48889,50,240,123,4,0,25864,22078,47942,4,240,0,3,0,552.19,361.3,65.43,48,79.13,100,12.32,0,0,75,0,0,28189,20700,48889,25864,7852,79,17851,0,30.66,22078,1323,89,0,0,0,0,47942,61149,14617
WEST BENGAL,1,BANKURA,7326.54,4901.8,1921.01,503.73,4280.42,1649.8,3476.74,9406.96,2890.87,1120.72,3445.8,7457.38,198152,333832,531984,50,7544,4130,29,0,109786,245571,355357,64,7807,1519,26,0,3621.91,5026.34,100,1605.79,1902.16,100,330.22,138.38,41.91,100,160,100,198152,333832,531984,109786,38035,6905,64846,0,40.93,245571,127,47,102,141,30,32,355357,691417,45723
WEST BENGAL,2,BARDHAMAN,13424.29,8205.96,3364.37,1853.96,6807.6,2758.18,2797.81,12363.59,5636.92,2007.16,2797.46,10441.53,700047,341920,1041967,133,9891,7980,10,0,615672,279487,895159,140,9890,7724,10,19,9160.79,6429.38,70.18,2115.46,2390.21,100,141.7,497.47,100,266,201.14,75.62,700047,341920,1041967,615672,265217,101904,248551,0,59.63,279487,62485,19178,121,126,0,13,895159,1064226,232640
WEST BENGAL,3,BIRBHUM,11309.96,7325.23,2845.16,1139.57,4648.87,1778.2,3409.97,9837.04,4367.07,1557.36,3407.3,9331.72,338989,299893,638882,50,5617,3816,4,22,291247,195929,487176,61,5826,2560,19,0,6782.34,7513.67,100,1462.54,1345.68,92.01,290.97,157.53,54.14,100,32,32,338989,299893,638882,291247,104899,23166,163182,0,43.97,195929,41623,8175,488,120,31,110,487176,711236,62961
WEST BENGAL,4,COOCH BEHAR,8658.03,5551.7,2200.13,906.2,3228.71,1260.98,294.51,4784.2,2991.17,935.26,294.44,4220.87,335236,254422,589658,50,3715,1718,15,0,272351,172595,444946,144,5764,1818,15,12,5440.15,2451.78,45.07,732.68,1244.58,100,85.9,83.01,96.64,100,193.07,100,335236,254422,589658,272351,150470,10673,111208,0,59.17,172595,0,0,0,0,0,0,444946,604602,111026
WEST BENGAL,5,DAKSHIN DINAJPUR,5329.51,3458.9,1334.52,536.09,2957.95,1151.52,469.15,4578.62,2195.41,779.45,361.14,3336,182621,194577,377198,50,3712,2642,10,0,188322,61275,249597,40,2704,1022,8,8,2383.16,2275.46,95.48,1133.14,746.76,65.9,206.49,102.32,49.55,100,63.68,63.68,182621,194577,377198,188322,71902,39362,77058,0,59.08,61275,3559,957,5612,779,19,904,249597,338680,42121
WEST BENGAL,6,DARJEELING,3202.65,2235.62,791.34,175.69,1308.53,449.12,152.93,1910.58,1195.59,394.14,151.98,1741.7,66648,130066,196714,50,1784,408,0,0,36187,3045,39232,23,1450,574,8,8,1636.36,1048.9,64.1,510.4,488.65,95.74,29.82,43.64,100,80,42.33,52.91,66648,130066,196714,36187,2155,9081,13807,0,31.05,3045,0,0,0,0,0,0,39232,234411,99375
WEST BENGAL,7,HOOGHLY,5835.44,3631.12,1387.12,817.2,3212.38,1212.68,2679.27,7104.33,3148.7,1145.5,2679.26,6973.46,271737,195510,467247,53,6821,4168,19,0,272544,192369,464913,50,6764,3435,18,18,2382.16,4026.44,100,1830.58,1903.74,100,288.45,267.1,92.6,106.01,91.46,86.27,271737,195510,467247,272544,130480,32011,110053,0,59.62,192369,46481,10548,0,0,3,2,464913,777386,253793
WEST BENGAL,8,HOWRAH,4234.15,2671.35,1059.87,502.93,1776.04,697.63,480.75,2954.42,1629.28,619.46,480.75,2729.49,231860,143309,375169,51,5195,3586,26,0,230425,141912,372337,42,5381,2803,14,20,1425.46,736.1,51.64,1244.06,1082.08,86.98,215.16,147.59,68.6,102,101.8,99.8,231860,143309,375169,230425,57508,79,172838,0,24.99,141912,0,0,0,0,0,0,372337,388459,143324
WEST BENGAL,9,JALPAIGURI,10814.88,6998.97,2685.42,1130.49,5974.46,2279.88,1110.56,9364.89,5113.53,1512.58,1101.57,7727.68,372999,203523,576522,50,6578,5428,87,0,351936,119458,471394,25,6578,4230,17,14,5351.2,5488.82,100,1892.01,1594.72,84.29,425.12,313.46,73.73,100,27.97,27.97,372999,203523,576522,351936,164243,78478,109215,0,68.97,119458,43936,26514,0,0,0,0,471394,620432,152385
WEST BENGAL,10,MALDA,15189.16,9893.47,3941.59,1354.1,5728.85,2241.04,1112.79,9082.68,5185.4,1911.62,1108.69,8205.7,452324,270208,722532,50,6385,7956,6,0,337392,70902,408294,41,6047,649,15,15,9239.82,4649.15,50.32,1668.65,1257.45,75.36,635.01,162.57,25.6,100,447,100,452324,270208,722532,337392,69373,19713,248303,0,26.4,70902,1261,140,1345,372,11,105,408294,729770,93040
WEST BENGAL,11,MIDNAPUR EAST,6811.5,4384.63,1639.82,787.05,3855.97,1434.36,575.68,5866.01,3036,1273.11,537.1,4846.22,392371,32617,424988,172,9726,5969,25,0,527389,32642,560031,210,10149,2882,8,17,2323.39,1007.86,43.38,1908.18,2113.98,100,460.91,461.98,100,181.74,220.63,100,392371,32617,424988,527389,127936,7365,392088,0,25.65,32642,969,70,0,0,0,0,560031,978844,62067
WEST BENGAL,12,MIDNAPUR WEST,8411.4,5367,2229.72,814.68,4768.92,1934.16,2620.17,9323.25,4430.67,1764.8,2620.17,8815.65,509496,432096,941592,50,16498,5825,10,0,596291,328460,924751,73,14266,3055,0,0,2157.56,4710.71,100,4271.43,3526.34,82.56,405.64,164.86,40.64,100.02,98.47,98.45,509496,432096,941592,596291,146933,99853,349505,0,41.39,328460,0,0,0,0,0,0,924751,1109569,45422
WEST BENGAL,13,MURSHIDABAD,22017.46,14183.32,5518.71,2315.43,8196.85,3163.27,2242.16,13602.28,5435.01,1936.54,2242.16,9613.71,702442,506963,1209405,50,10260,7012,18,0,513651,198327,711978,49,8444,2847,26,26,12579.31,7019.37,55.8,2980.66,2019.95,67.77,557.76,142.51,25.55,100.02,77.78,77.76,702442,506963,1209405,513651,71015,8484,434152,0,15.48,198327,21940,3080,0,0,0,0,711978,1282692,178289
WEST BENGAL,14,NADIA,7119.11,4292.46,1753.49,1073.16,3762.06,1425.61,2324.02,7511.69,3298.32,1169.96,2297.01,6765.28,346696,278335,625031,50,6974,6620,50,0,328911,207327,536238,32,7081,4100,23,41,3431.7,3927.9,100,1865.23,2106.79,100,474.01,358,75.53,100,71.35,71.35,346696,278335,625031,328911,86779,15653,226425,0,31.14,207327,710,107,7190,81,22,213,536238,879934,322744
WEST BENGAL,15,NORTH 24 PARAGANAS,10808.93,6844.5,2627,1337.43,5983.46,2273.92,2104.33,10361.71,5693.49,2267.85,2099.89,10061.22,361462,225080,586542,51,11158,4466,30,0,360304,226626,586930,67,11415,3462,101,0,4840.21,4941.8,100,2975,3349.17,100,317.83,325.69,100,102,151.69,100,361462,225080,586542,360304,133965,28269,198070,0,45.03,226626,112,30,242,98,2,28,586930,988219,428817
WEST BENGAL,16,PURULIA,10065.74,6753.47,2583.02,729.25,3883.97,1454.15,2568.69,7906.81,3999.51,1321.99,2568.69,7890.19,210168,306933,517101,50,7542,4047,10,0,111605,88604,200209,10,5087,1367,20,0,4669.8,6071.77,100,2372.06,1437.35,60.6,311.04,106.65,34.29,100,18,18,210168,306933,517101,111605,22451,23206,65948,0,40.91,88604,1347,916,4562,307,5,23,200209,496403,17785
WEST BENGAL,17,SILIGURI,1956.56,1270.57,493.31,192.68,1084.64,426.77,394.86,1906.27,727.53,290.72,374.39,1392.63,59536,25377,84913,30,935,1393,0,10,39152,20066,59218,30,929,934,11,7,1073.04,854.89,79.67,188.63,235.33,100,104.37,81.92,78.49,60,59.35,98.92,59536,25377,84913,39152,18422,11336,9393,0,76.01,20066,8633,5321,578,294,0,29,59218,0,0
